ast,blk,blka,court,dreb,epoch,fbpts,fbptsa,fbptsm,fga,fgm,fn,fta,ftm,full_dt,full_name,game_date,gid,hm_away,ln,memo,min,num,oreb,pf,pid,pip,pipa,pipm,pm,pos,pts,reb,season,sec,status,stl,team,tf,totsec,tov,tpa,tpm
0,0,0,0,0,1573622321256,0,0,0,0,0,Jalen,0,0,2019-11-13 05:18:41.256,Jalen Lecque,2019-11-12,0021900151,H,Lecque,,0,0,0,0,1629665,0,0,0,0,,0,0,2019-2020,0,I,0,PHX,0,0,0,0,0
2,1,0,1,6,1575312538483,3,1,1,9,4,De'Andre,4,2,2019-12-02 18:48:58.483,De'Andre Hunter,2019-11-12,0021900150,A,Hunter,,40,12,0,3,1629631,4,6,2,-1,SF,12,6,2019-2020,19,A,0,ATL,0,2419,0,3,2
4,0,1,1,5,1575312538483,0,1,0,18,8,Jabari,3,3,2019-12-02 18:48:58.483,Jabari Parker,2019-11-12,0021900150,A,Parker,,33,5,4,5,203953,14,11,7,16,PF,20,9,2019-2020,15,A,0,ATL,0,1995,2,5,1
2,1,1,0,2,1575312538483,0,0,0,5,4,Damian,0,0,2019-12-02 18:48:58.483,Damian Jones,2019-11-12,0021900150,A,Jones,,19,30,1,2,1627745,8,5,4,-7,C,8,3,2019-2020,45,A,0,ATL,0,1185,0,0,0
3,0,0,0,4,1575312538483,0,0,0,4,4,Kevin,0,0,2019-12-02 18:48:58.483,Kevin Huerter,2019-11-12,0021900150,A,Huerter,,15,3,0,2,1628989,2,1,1,8,SG,11,4,2019-2020,30,A,0,ATL,0,930,1,3,3
11,1,1,1,4,1575312538483,9,4,3,21,13,Trae,11,8,2019-12-02 18:48:58.483,Trae Young,2019-11-12,0021900150,A,Young,,41,11,0,1,1629027,8,6,4,7,PG,42,4,2019-2020,20,A,0,ATL,0,2480,6,13,8
1,1,0,0,5,1575312538483,0,0,0,8,6,Alex,8,4,2019-12-02 18:48:58.483,Alex Len,2019-11-12,0021900150,A,Len,,21,25,2,2,203458,10,5,5,18,,17,7,2019-2020,55,A,0,ATL,0,1315,2,2,1
4,0,1,1,1,1575312538483,3,1,1,7,2,Cam,2,1,2019-12-02 18:48:58.483,Cam Reddish,2019-11-12,0021900150,A,Reddish,,20,22,1,1,1629629,4,4,2,-12,,5,2,2019-2020,1,A,0,ATL,0,1201,1,3,0
0,1,0,0,1,1575312538483,0,0,0,2,1,Bruno,2,1,2019-12-02 18:48:58.483,Bruno Fernando,2019-11-12,0021900150,A,Fernando,,9,24,0,0,1628981,2,1,1,-5,,3,1,2019-2020,24,A,0,ATL,0,564,1,1,0
3,0,1,1,4,1575312538483,2,1,1,6,2,DeAndre',0,0,2019-12-02 18:48:58.483,DeAndre' Bembry,2019-11-12,0021900150,A,Bembry,,29,95,1,1,1627761,4,4,2,5,,4,5,2019-2020,39,A,1,ATL,0,1779,0,2,0
0,0,0,0,3,1575312538483,1,0,0,3,0,Tyrone,4,3,2019-12-02 18:48:58.483,Tyrone Wallace,2019-11-12,0021900150,A,Wallace,,8,8,1,4,1627820,0,1,0,-9,,3,4,2019-2020,50,A,0,ATL,0,530,1,2,0
0,0,0,0,0,1575312538483,0,0,0,0,0,John,0,0,2019-12-02 18:48:58.483,John Collins,2019-11-12,0021900150,A,Collins,,0,20,0,0,1628381,0,0,0,0,,0,0,2019-2020,0,A,0,ATL,0,0,0,0,0
0,0,0,0,0,1575312538483,0,0,0,0,0,Allen,0,0,2019-12-02 18:48:58.483,Allen Crabbe,2019-11-12,0021900150,A,Crabbe,,0,33,0,0,203459,0,0,0,0,,0,0,2019-2020,0,A,0,ATL,0,0,0,0,0
0,0,0,0,0,1575312538483,0,0,0,0,0,Charles,0,0,2019-12-02 18:48:58.483,Charles Brown Jr.,2019-11-12,0021900150,A,Brown Jr.,,0,4,0,0,1629718,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
0,0,0,0,0,1575312538483,0,0,0,0,0,Vince,0,0,2019-12-02 18:48:58.483,Vince Carter,2019-11-12,0021900150,A,Carter,,0,15,0,0,1713,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
0,0,0,0,0,1575312538483,0,0,0,0,0,Brandon,0,0,2019-12-02 18:48:58.483,Brandon Goodwin,2019-11-12,0021900150,A,Goodwin,,0,0,0,0,1629164,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
0,0,0,0,0,1575312538483,0,0,0,0,0,Chandler,0,0,2019-12-02 18:48:58.483,Chandler Parsons,2019-11-12,0021900150,A,Parsons,,0,31,0,0,202718,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
0,0,0,0,0,1575312538483,0,0,0,0,0,Evan,0,0,2019-12-02 18:48:58.483,Evan Turner,2019-11-12,0021900150,A,Turner,,0,1,0,0,202323,0,0,0,0,,0,0,2019-2020,0,I,0,ATL,0,0,0,0,0
4,0,1,1,4,1575312538483,5,4,2,16,8,Will,2,1,2019-12-02 18:48:58.483,Will Barton,2019-11-12,0021900150,H,Barton,,36,5,5,4,203115,6,8,3,-2,SF,21,9,2019-2020,7,A,1,DEN,0,2167,0,7,4
2,1,2,1,1,1575312538483,2,0,0,11,6,Paul,6,5,2019-12-02 18:48:58.483,Paul Millsap,2019-11-12,0021900150,H,Millsap,,29,4,5,3,200794,6,6,3,1,PF,19,6,2019-2020,55,A,0,DEN,0,1795,0,3,2
7,0,0,1,5,1575312538483,0,0,0,19,7,Nikola,6,5,2019-12-02 18:48:58.483,Nikola Jokic,2019-11-12,0021900150,H,Jokic,,30,15,1,2,203999,10,7,5,-2,C,20,6,2019-2020,44,A,3,DEN,0,1844,2,8,1
4,1,0,1,3,1575312538483,3,2,1,15,4,Gary,0,0,2019-12-02 18:48:58.483,Gary Harris,2019-11-12,0021900150,H,Harris,,40,14,0,5,203914,2,4,1,-2,SG,10,3,2019-2020,6,A,2,DEN,0,2406,1,10,2
8,1,1,1,1,1575312538483,2,1,1,16,7,Jamal,4,4,2019-12-02 18:48:58.483,Jamal Murray,2019-11-12,0021900150,H,Murray,,33,27,2,2,1627750,10,9,5,10,PG,18,3,2019-2020,19,A,1,DEN,0,1999,0,4,0
0,1,1,0,1,1575312538483,0,1,0,9,4,Jerami,1,1,2019-12-02 18:48:58.483,Jerami Grant,2019-11-12,0021900150,H,Grant,,18,9,0,4,203924,6,4,3,-9,,10,1,2019-2020,12,A,0,DEN,0,1092,0,5,1
1,0,0,0,0,1575312538483,0,0,0,2,0,Torrey,0,0,2019-12-02 18:48:58.483,Torrey Craig,2019-11-12,0021900150,H,Craig,,5,3,0,0,1628470,0,1,0,-8,,0,0,2019-2020,46,A,0,DEN,0,346,0,1,0
4,1,0,0,3,1575312538483,0,1,0,11,6,Monte,1,1,2019-12-02 18:48:58.483,Monte Morris,2019-11-12,0021900150,H,Morris,,21,11,0,0,1628420,6,5,3,0,,14,3,2019-2020,53,A,0,DEN,0,1313,0,3,1
1,0,0,0,6,1575312538483,0,0,0,3,3,Mason,2,1,2019-12-02 18:48:58.483,Mason Plumlee,2019-11-12,0021900150,H,Plumlee,,17,24,2,3,203486,6,3,3,-2,,7,8,2019-2020,16,A,0,DEN,0,1036,0,0,0
0,0,0,0,1,1575312538483,0,0,0,2,1,Michael,0,0,2019-12-02 18:48:58.483,Michael Porter Jr.,2019-11-12,0021900150,H,Porter Jr.,,6,1,0,1,1629008,2,1,1,-6,,2,1,2019-2020,40,A,0,DEN,0,400,0,0,0
0,0,0,0,0,1575312538483,0,0,0,0,0,Malik,0,0,2019-12-02 18:48:58.483,Malik Beasley,2019-11-12,0021900150,H,Beasley,,0,25,0,0,1627736,0,0,0,0,,0,0,2019-2020,0,A,0,DEN,0,0,0,0,0
0,0,0,0,0,1575312538483,0,0,0,0,0,Juancho,0,0,2019-12-02 18:48:58.483,Juancho Hernangomez,2019-11-12,0021900150,H,Hernangomez,,0,41,0,0,1627823,0,0,0,0,,0,0,2019-2020,0,A,0,DEN,0,0,0,0,0
0,0,0,0,0,1575312538483,0,0,0,0,0,Jarred,0,0,2019-12-02 18:48:58.483,Jarred Vanderbilt,2019-11-12,0021900150,H,Vanderbilt,,0,8,0,0,1629020,0,0,0,0,,0,0,2019-2020,0,A,0,DEN,0,0,0,0,0
0,0,0,0,0,1575312538483,0,0,0,0,0,Bol,0,0,2019-12-02 18:48:58.483,Bol Bol,2019-11-12,0021900150,H,Bol,,0,10,0,0,1629626,0,0,0,0,,0,0,2019-2020,0,I,0,DEN,0,0,0,0,0
0,0,0,0,0,1575312538483,0,0,0,0,0,Vlatko,0,0,2019-12-02 18:48:58.483,Vlatko Cancar,2019-11-12,0021900150,H,Cancar,,0,31,0,0,1628427,0,0,0,0,,0,0,2019-2020,0,I,0,DEN,0,0,0,0,0
0,0,0,0,0,1575312538483,0,0,0,0,0,PJ,0,0,2019-12-02 18:48:58.483,PJ Dozier,2019-11-12,0021900150,H,Dozier,,0,35,0,0,1628408,0,0,0,0,,0,0,2019-2020,0,I,0,DEN,0,0,0,0,0
1,1,1,0,7,1573622322068,5,3,2,17,6,Marcus,9,7,2019-11-13 05:18:42.068,Marcus Morris Sr.,2019-11-12,0021900149,A,Morris Sr.,,31,13,2,2,202694,6,6,3,-8,SF,22,9,2019-2020,33,A,0,NYK,0,1893,6,9,3
3,0,0,1,4,1573622322068,0,0,0,15,5,Julius,9,6,2019-11-13 05:18:42.068,Julius Randle,2019-11-12,0021900149,A,Randle,,36,30,2,5,203944,8,9,4,1,PF,17,6,2019-2020,43,A,2,NYK,0,2203,2,5,1
2,0,0,0,3,1573622322068,4,2,2,10,8,Taj,1,1,2019-11-13 05:18:42.068,Taj Gibson,2019-11-12,0021900149,A,Gibson,,25,67,2,4,201959,12,7,6,-6,C,17,5,2019-2020,42,A,2,NYK,0,1542,0,0,0
9,0,0,1,3,1573622322068,6,4,3,16,8,RJ,6,3,2019-11-13 05:18:42.068,RJ Barrett,2019-11-12,0021900149,A,Barrett,,31,9,3,3,1629628,10,10,5,7,SG,21,6,2019-2020,39,A,2,NYK,0,1899,2,4,2
4,0,0,0,1,1573622322068,1,0,0,4,1,Frank,2,1,2019-11-13 05:18:42.068,Frank Ntilikina,2019-11-12,0021900149,A,Ntilikina,,28,11,0,1,1628373,2,2,1,2,PG,3,1,2019-2020,54,A,3,NYK,0,1734,2,1,0
1,0,1,0,2,1573622322068,2,1,1,9,3,Bobby,0,0,2019-11-13 05:18:42.068,Bobby Portis,2019-11-12,0021900149,A,Portis,,19,1,1,0,1626171,4,4,2,-23,,7,3,2019-2020,0,A,1,NYK,1,1140,1,3,1
4,0,0,1,2,1573622322068,2,2,1,7,3,Kevin,4,2,2019-11-13 05:18:42.068,Kevin Knox II,2019-11-12,0021900149,A,Knox II,,32,20,1,4,1628995,2,1,1,-19,,10,3,2019-2020,2,A,0,NYK,0,1922,1,4,2
2,0,0,0,0,1573622322068,0,0,0,3,0,Dennis,0,0,2019-11-13 05:18:42.068,Dennis Smith Jr.,2019-11-12,0021900149,A,Smith Jr.,,14,5,0,4,1628372,0,1,0,-22,,0,0,2019-2020,17,A,2,NYK,0,857,3,1,0
0,0,0,1,2,1573622322068,0,0,0,5,2,Damyean,0,0,2019-11-13 05:18:42.068,Damyean Dotson,2019-11-12,0021900149,A,Dotson,,12,21,2,3,1628422,2,2,1,-15,,5,4,2019-2020,43,A,0,NYK,0,763,0,3,1
1,0,0,0,1,1573622322068,0,0,0,1,0,Allonzo,0,0,2019-11-13 05:18:42.068,Allonzo Trier,2019-11-12,0021900149,A,Trier,,5,14,0,2,1629019,0,0,0,-6,,0,1,2019-2020,22,A,0,NYK,0,322,1,1,0
0,0,0,1,0,1573622322068,0,0,0,1,0,Ignas,0,0,2019-11-13 05:18:42.068,Ignas Brazdeikis,2019-11-12,0021900149,A,Brazdeikis,,2,17,0,0,1629649,0,0,0,-1,,0,0,2019-2020,4,A,0,NYK,0,124,0,1,0
0,0,0,0,0,1573622322068,0,0,0,0,0,Wayne,0,0,2019-11-13 05:18:42.068,Wayne Ellington,2019-11-12,0021900149,A,Ellington,,0,2,0,0,201961,0,0,0,0,,0,0,2019-2020,0,A,0,NYK,0,0,0,0,0
0,0,0,0,0,1573622322068,0,0,0,0,0,Kadeem,0,0,2019-11-13 05:18:42.068,Kadeem Allen,2019-11-12,0021900149,A,Allen,,0,0,0,0,1628443,0,0,0,0,,0,0,2019-2020,0,I,0,NYK,0,0,0,0,0
0,0,0,0,0,1573622322068,0,0,0,0,0,Reggie,0,0,2019-11-13 05:18:42.068,Reggie Bullock,2019-11-12,0021900149,A,Bullock,,0,25,0,0,203493,0,0,0,0,,0,0,2019-2020,0,I,0,NYK,0,0,0,0,0
0,0,0,0,0,1573622322068,0,0,0,0,0,Elfrid,0,0,2019-11-13 05:18:42.068,Elfrid Payton,2019-11-12,0021900149,A,Payton,,0,6,0,0,203901,0,0,0,0,,0,0,2019-2020,0,I,0,NYK,0,0,0,0,0
0,0,0,0,0,1573622322068,0,0,0,0,0,Ivan,0,0,2019-11-13 05:18:42.068,Ivan Rabb,2019-11-12,0021900149,A,Rabb,,0,8,0,0,1628397,0,0,0,0,,0,0,2019-2020,0,I,0,NYK,0,0,0,0,0
0,0,0,0,0,1573622322068,0,0,0,0,0,Mitchell,0,0,2019-11-13 05:18:42.068,Mitchell Robinson,2019-11-12,0021900149,A,Robinson,,0,23,0,0,1629011,0,0,0,0,,0,0,2019-2020,0,I,0,NYK,0,0,0,0,0
1,0,0,1,3,1573622322068,0,0,0,4,2,Chandler,4,2,2019-11-13 05:18:42.068,Chandler Hutchison,2019-11-12,0021900149,H,Hutchison,,20,15,0,2,1628990,2,3,1,-9,SF,7,3,2019-2020,57,A,0,CHI,0,1257,2,1,1
2,1,0,0,7,1573622322068,0,0,0,10,4,Lauri,4,4,2019-11-13 05:18:42.068,Lauri Markkanen,2019-11-12,0021900149,H,Markkanen,,27,24,1,2,1628374,6,5,3,7,PF,13,8,2019-2020,54,A,1,CHI,0,1674,6,5,1
0,0,0,0,8,1573622322068,2,1,1,11,7,Wendell,6,3,2019-11-13 05:18:42.068,Wendell Carter Jr.,2019-11-12,0021900149,H,Carter Jr.,,35,34,4,3,1628976,14,10,7,17,C,17,12,2019-2020,19,A,0,CHI,1,2119,1,0,0
5,0,1,0,2,1573622322068,0,1,0,19,9,Zach,5,4,2019-11-13 05:18:42.068,Zach LaVine,2019-11-12,0021900149,H,LaVine,,30,8,0,3,203897,12,11,6,-4,SG,25,2,2019-2020,38,A,1,CHI,0,1838,3,8,3
2,0,0,0,2,1573622322068,0,0,0,3,2,Tomas,0,0,2019-11-13 05:18:42.068,Tomas Satoransky,2019-11-12,0021900149,H,Satoransky,,23,31,0,3,203107,2,2,1,4,PG,5,2,2019-2020,20,A,0,CHI,0,1400,2,1,1
1,0,0,0,3,1573622322068,2,1,0,14,8,Coby,4,4,2019-11-13 05:18:42.068,Coby White,2019-11-12,0021900149,H,White,,27,0,0,2,1629632,2,2,1,27,,27,3,2019-2020,7,A,1,CHI,0,1627,1,11,7
1,0,0,0,3,1573622322068,0,1,0,9,3,Thaddeus,2,2,2019-11-13 05:18:42.068,Thaddeus Young,2019-11-12,0021900149,H,Young,,29,21,4,1,201152,6,5,3,16,,8,7,2019-2020,45,A,1,CHI,0,1785,1,3,0
2,1,0,0,5,1573622322068,6,3,3,6,5,Kris,2,2,2019-11-13 05:18:42.068,Kris Dunn,2019-11-12,0021900149,H,Dunn,,19,32,0,6,1627739,6,3,3,15,,13,5,2019-2020,15,A,3,CHI,0,1155,2,2,1
8,0,0,1,3,1573622322068,0,0,0,3,1,Ryan,4,3,2019-11-13 05:18:42.068,Ryan Arcidiacono,2019-11-12,0021900149,H,Arcidiacono,,21,51,0,3,1627853,2,2,1,23,,5,3,2019-2020,10,A,2,CHI,0,1270,1,1,0
0,0,0,1,0,1573622322068,0,0,0,1,0,Shaquille,0,0,2019-11-13 05:18:42.068,Shaquille Harrison,2019-11-12,0021900149,H,Harrison,,1,3,0,0,1627885,0,1,0,-2,,0,0,2019-2020,31,A,0,CHI,0,91,0,0,0
0,0,0,1,0,1573622322068,0,0,0,0,0,Daniel,0,0,2019-11-13 05:18:42.068,Daniel Gafford,2019-11-12,0021900149,H,Gafford,,1,12,0,0,1629655,0,0,0,-2,,0,0,2019-2020,31,A,0,CHI,0,91,0,0,0
0,0,0,1,1,1573622322068,0,0,0,1,0,Denzel,0,0,2019-11-13 05:18:42.068,Denzel Valentine,2019-11-12,0021900149,H,Valentine,,1,45,0,0,1627756,0,0,0,-2,,0,1,2019-2020,31,A,0,CHI,0,91,0,1,0
0,0,0,0,0,1573622322068,0,0,0,0,0,Luke,0,0,2019-11-13 05:18:42.068,Luke Kornet,2019-11-12,0021900149,H,Kornet,,0,2,0,0,1628436,0,0,0,0,,0,0,2019-2020,0,A,0,CHI,0,0,0,0,0
0,0,0,0,0,1573622322068,0,0,0,0,0,Cristiano,0,0,2019-11-13 05:18:42.068,Cristiano Felicio,2019-11-12,0021900149,H,Felicio,,0,6,0,0,1626245,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
0,0,0,0,0,1573622322068,0,0,0,0,0,Adam,0,0,2019-11-13 05:18:42.068,Adam Mokoka,2019-11-12,0021900149,H,Mokoka,,0,20,0,0,1629690,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
0,0,0,0,0,1573622322068,0,0,0,0,0,Otto,0,0,2019-11-13 05:18:42.068,Otto Porter Jr.,2019-11-12,0021900149,H,Porter Jr.,,0,22,0,0,203490,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
0,0,0,0,0,1573622322068,0,0,0,0,0,Max,0,0,2019-11-13 05:18:42.068,Max Strus,2019-11-12,0021900149,H,Strus,,0,28,0,0,1629622,0,0,0,0,,0,0,2019-2020,0,I,0,CHI,0,0,0,0,0
1,0,0,0,1,1573614933806,0,0,0,7,2,Tony,0,0,2019-11-13 03:15:33.806,Tony Snell,2019-11-12,0021900148,A,Snell,,23,17,0,0,203503,0,0,0,-17,SF,6,1,2019-2020,38,A,0,DET,0,1418,0,6,2
3,0,0,1,3,1573614933806,0,0,0,9,4,Markieff,3,2,2019-11-13 03:15:33.806,Markieff Morris,2019-11-12,0021900148,A,Morris,,21,8,0,5,202693,2,1,1,-14,PF,13,3,2019-2020,1,A,1,DET,0,1261,1,7,3
0,2,0,0,5,1573614933806,0,0,0,9,6,Andre,6,4,2019-11-13 03:15:33.806,Andre Drummond,2019-11-12,0021900148,A,Drummond,,27,0,4,6,203083,12,8,6,-9,C,16,9,2019-2020,39,A,2,DET,0,1659,5,0,0
5,0,0,1,1,1573614933806,4,2,1,18,8,Luke,3,2,2019-11-13 03:15:33.806,Luke Kennard,2019-11-12,0021900148,A,Kennard,,37,5,0,3,1628379,6,5,3,0,SG,22,1,2019-2020,57,A,2,DET,0,2277,1,12,4
11,0,1,1,7,1573614933806,3,1,1,5,1,Bruce,2,1,2019-11-13 03:15:33.806,Bruce Brown,2019-11-12,0021900148,A,Brown,,35,6,0,2,1628971,2,5,1,-16,PG,3,7,2019-2020,30,A,0,DET,0,2130,1,0,0
1,1,0,0,2,1573614933806,3,1,1,11,3,Langston,3,3,2019-11-13 03:15:33.806,Langston Galloway,2019-11-12,0021900148,A,Galloway,,28,9,1,6,204038,2,3,1,2,,11,3,2019-2020,39,A,0,DET,0,1719,3,8,2
5,1,0,0,0,1573614933806,0,0,0,3,0,Tim,4,3,2019-11-13 03:15:33.806,Tim Frazier,2019-11-12,0021900148,A,Frazier,,13,12,0,1,204025,0,1,0,10,,3,0,2019-2020,8,A,2,DET,0,788,3,1,0
0,2,0,0,2,1573614933806,7,3,3,9,5,Christian,9,5,2019-11-13 03:15:33.806,Christian Wood,2019-11-12,0021900148,A,Wood,,26,35,1,2,1626174,8,6,4,2,,16,3,2019-2020,20,A,2,DET,0,1580,0,3,1
0,0,0,1,2,1573614933806,0,0,0,3,2,Svi,0,0,2019-11-13 03:15:33.806,Svi Mykhailiuk,2019-11-12,0021900148,A,Mykhailiuk,,5,19,1,2,1629004,0,1,0,-3,,6,3,2019-2020,46,A,0,DET,0,346,1,2,2
1,3,0,1,1,1573614933806,0,0,0,4,3,Thon,7,5,2019-11-13 03:15:33.806,Thon Maker,2019-11-12,0021900148,A,Maker,,20,7,1,1,1627748,4,2,2,0,,12,2,2019-2020,21,A,0,DET,0,1221,1,2,1
0,0,0,0,0,1573614933806,0,0,0,0,0,Jordan,0,0,2019-11-13 03:15:33.806,Jordan Bone,2019-11-12,0021900148,A,Bone,,0,18,0,0,1629648,0,0,0,0,,0,0,2019-2020,0,A,0,DET,0,0,0,0,0
0,0,0,0,0,1573614933806,0,0,0,0,0,Blake,0,0,2019-11-13 03:15:33.806,Blake Griffin,2019-11-12,0021900148,A,Griffin,,0,23,0,0,201933,0,0,0,0,,0,0,2019-2020,0,A,0,DET,0,0,0,0,0
0,0,0,0,0,1573614933806,0,0,0,0,0,Derrick,0,0,2019-11-13 03:15:33.806,Derrick Rose,2019-11-12,0021900148,A,Rose,,0,25,0,0,201565,0,0,0,0,,0,0,2019-2020,0,A,0,DET,0,0,0,0,0
0,0,0,0,0,1573614933806,0,0,0,0,0,Sekou,0,0,2019-11-13 03:15:33.806,Sekou Doumbouya,2019-11-12,0021900148,A,Doumbouya,,0,45,0,0,1629635,0,0,0,0,,0,0,2019-2020,0,I,0,DET,0,0,0,0,0
0,0,0,0,0,1573614933806,0,0,0,0,0,Reggie,0,0,2019-11-13 03:15:33.806,Reggie Jackson,2019-11-12,0021900148,A,Jackson,,0,1,0,0,202704,0,0,0,0,,0,0,2019-2020,0,I,0,DET,0,0,0,0,0
0,0,0,0,0,1573614933806,0,0,0,0,0,Louis,0,0,2019-11-13 03:15:33.806,Louis King,2019-11-12,0021900148,A,King,,0,14,0,0,1629663,0,0,0,0,,0,0,2019-2020,0,I,0,DET,0,0,0,0,0
0,0,0,0,0,1573614933806,0,0,0,0,0,Khyri,0,0,2019-11-13 03:15:33.806,Khyri Thomas,2019-11-12,0021900148,A,Thomas,,0,13,0,0,1629017,0,0,0,0,,0,0,2019-2020,0,I,0,DET,0,0,0,0,0
13,0,3,1,3,1573614933806,2,1,1,13,6,Jimmy,11,8,2019-11-13 03:15:33.806,Jimmy Butler,2019-11-12,0021900148,H,Butler,,38,22,0,0,202710,12,10,6,9,SF,20,3,2019-2020,57,A,2,MIA,0,2337,0,2,0
2,0,1,0,10,1573614933806,0,0,0,9,8,Bam,2,2,2019-11-13 03:15:33.806,Bam Adebayo,2019-11-12,0021900148,H,Adebayo,,27,13,4,6,1628389,12,7,6,-5,PF,18,14,2019-2020,40,A,0,MIA,0,1660,4,0,0
1,0,0,0,4,1573614933806,0,0,0,2,2,Meyers,1,0,2019-11-13 03:15:33.806,Meyers Leonard,2019-11-12,0021900148,H,Leonard,,18,0,1,2,203086,4,2,2,-2,C,4,5,2019-2020,13,A,0,MIA,0,1093,3,0,0
0,0,1,0,2,1573614933806,0,0,0,10,4,Duncan,0,0,2019-11-13 03:15:33.806,Duncan Robinson,2019-11-12,0021900148,H,Robinson,,29,55,0,5,1629130,2,2,1,0,SG,11,2,2019-2020,17,A,0,MIA,0,1757,4,8,3
5,0,1,1,2,1573614933806,3,1,1,16,6,Kendrick,5,4,2019-11-13 03:15:33.806,Kendrick Nunn,2019-11-12,0021900148,H,Nunn,,36,25,1,2,1629134,4,7,2,-2,PG,20,3,2019-2020,39,A,2,MIA,0,2199,4,8,4
6,0,2,1,1,1573614933806,0,0,0,13,6,Goran,4,3,2019-11-13 03:15:33.806,Goran Dragic,2019-11-12,0021900148,H,Dragic,,32,7,0,2,201609,6,5,3,7,,18,1,2019-2020,55,A,1,MIA,0,1975,1,8,3
2,1,1,0,7,1573614933806,0,1,0,5,3,Chris,2,2,2019-11-13 03:15:33.806,Chris Silva,2019-11-12,0021900148,H,Silva,,15,30,2,6,1629735,4,3,2,17,,8,9,2019-2020,20,A,0,MIA,0,920,3,1,0
5,0,0,1,3,1573614933806,3,1,1,7,4,Kelly,2,2,2019-11-13 03:15:33.806,Kelly Olynyk,2019-11-12,0021900148,H,Olynyk,,29,9,0,4,203482,2,3,1,14,,13,3,2019-2020,8,A,1,MIA,0,1748,0,4,3
0,0,0,0,0,1573614933806,0,0,0,1,1,Daryl,0,0,2019-11-13 03:15:33.806,Daryl Macon,2019-11-12,0021900148,H,Macon,,6,15,0,1,1629133,0,0,0,10,,3,0,2019-2020,49,A,0,MIA,0,409,0,1,1
0,0,0,1,2,1573614933806,0,0,0,1,1,Udonis,0,0,2019-11-13 03:15:33.806,Udonis Haslem,2019-11-12,0021900148,H,Haslem,,4,40,0,2,2617,2,1,1,-3,,2,2,2019-2020,59,A,0,MIA,0,299,0,0,0
0,0,0,0,0,1573614933806,0,0,0,0,0,Tyler,0,0,2019-11-13 03:15:33.806,Tyler Herro,2019-11-12,0021900148,H,Herro,,0,14,0,0,1629639,0,0,0,0,,0,0,2019-2020,0,A,0,MIA,0,0,0,0,0
0,0,0,0,0,1573614933806,0,0,0,0,0,Derrick,0,0,2019-11-13 03:15:33.806,Derrick Jones Jr.,2019-11-12,0021900148,H,Jones Jr.,,0,5,0,0,1627884,0,0,0,0,,0,0,2019-2020,0,A,0,MIA,0,0,0,0,0
0,0,0,0,0,1573614933806,0,0,0,0,0,KZ,0,0,2019-11-13 03:15:33.806,KZ Okpala,2019-11-12,0021900148,H,Okpala,,0,4,0,0,1629644,0,0,0,0,,0,0,2019-2020,0,A,0,MIA,0,0,0,0,0
0,0,0,0,0,1573614933806,0,0,0,0,0,James,0,0,2019-11-13 03:15:33.806,James Johnson,2019-11-12,0021900148,H,Johnson,,0,16,0,0,201949,0,0,0,0,,0,0,2019-2020,0,I,0,MIA,0,0,0,0,0
0,0,0,0,0,1573614933806,0,0,0,0,0,Dion,0,0,2019-11-13 03:15:33.806,Dion Waiters,2019-11-12,0021900148,H,Waiters,,0,11,0,0,203079,0,0,0,0,,0,0,2019-2020,0,I,0,MIA,0,0,0,0,0
0,0,0,0,0,1573614933806,0,0,0,0,0,Justise,0,0,2019-11-13 03:15:33.806,Justise Winslow,2019-11-12,0021900148,H,Winslow,,0,20,0,0,1626159,0,0,0,0,,0,0,2019-2020,0,I,0,MIA,0,0,0,0,0
1,0,0,1,1,1573677900588,0,2,0,5,2,Cedi,0,0,2019-11-13 20:45:00.588,Cedi Osman,2019-11-12,0021900147,A,Osman,,31,16,0,2,1626224,2,3,1,-2,SF,4,1,2019-2020,40,A,1,CLE,0,1900,1,1,0
1,0,1,1,7,1573677900588,2,1,1,16,5,Kevin,9,8,2019-11-13 20:45:00.588,Kevin Love,2019-11-12,0021900147,A,Love,,31,0,1,0,201567,4,5,2,1,PF,20,8,2019-2020,29,A,0,CLE,0,1889,2,7,2
0,0,2,1,8,1573677900588,3,1,1,13,7,Tristan,2,1,2019-11-13 20:45:00.588,Tristan Thompson,2019-11-12,0021900147,A,Thompson,,32,13,4,3,202684,10,9,5,-2,C,17,12,2019-2020,33,A,1,CLE,0,1953,3,3,2
2,0,1,0,3,1573677900588,4,2,2,10,3,Darius,0,0,2019-11-13 20:45:00.588,Darius Garland,2019-11-12,0021900147,A,Garland,,28,10,0,2,1629636,4,6,2,-1,SG,6,3,2019-2020,16,A,3,CLE,0,1696,0,2,0
4,0,0,1,4,1573677900588,4,3,2,18,8,Collin,2,2,2019-11-13 20:45:00.588,Collin Sexton,2019-11-12,0021900147,A,Sexton,,33,2,1,1,1629012,16,15,8,-2,PG,18,5,2019-2020,18,A,2,CLE,0,1998,4,3,0
